"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"798","Conceal-Correct-Contour-Palette-3CP01","Some shades good!","Kindle Customer","This is okay, some of the shades are good but they are a little cakey. I primarily use the brown as bronser/ contour. The blush color is too light to show up for me and the concealer colors are too light and similar for me to use them much either. Probably won't buy again, but will continue to use the contour shade.","Reviewed in the United States on 16 January 2023","2.0 out of 5 stars","Verified Purchase"
"799","Conceal-Correct-Contour-Palette-3CP01","Great product","Samara","Good colors, rich and creamy texture, blends really well, long lasting. I haven't used all the colors yet but I like what I've used so far. I may use the dark one for eye shadow because I'm not sure what else I could use it for with my fair complexion.","Reviewed in the United States on 25 June 2022","3.0 out of 5 stars","Verified Purchase"
"800","Conceal-Correct-Contour-Palette-3CP01","Meh. Not good for dry skin types — cracks and not moist","Jamie","Not good for dry skin","Reviewed in the United States on 18 December 2023","4.0 out of 5 stars","Verified Purchase"
"801","Conceal-Correct-Contour-Palette-3CP01","naja","Natascha","Erfüllt seinen Zweck ist aber von der Konsistenz nicht unbedingt die beste ""contur"" Palette sonnst bin ich aber zu Frieden","Reviewed in Germany on 18 October 2015","4.0 out of 5 stars","Verified Purchase"
"802","Conceal-Correct-Contour-Palette-3CP01","Make-up Nyx","Faith30","I love it! The package is in good condition and It arrived faster than I imagine. Thank you so much!","Reviewed in Japan on 8 June 2020","2.0 out of 5 stars","Verified Purchase"
"803","Conceal-Correct-Contour-Palette-3CP01","One Star","Faith30","Was to hard to use","Reviewed in the United Kingdom on 8 November 2015","5.0 out of 5 stars","Verified Purchase"
"804","Conceal-Correct-Contour-Palette-3CP01","Face","Samia Zamir","Won’t use anything else so good on your skin and doesn’t look cakey","Reviewed in the United Kingdom on 23 November 2019","5.0 out of 5 stars","Verified Purchase"
"805","Conceal-Correct-Contour-Palette-3CP01","Fehlkauf","charmaine","Ich würde das Produkt wirklich NIEMANDEN empfehlen. Die Textur ist so schlecht verarbeitet, es lässt sich überhaupt nicht sauber auf das Gesicht auftragen. Nachdem ich super enttäuscht wurde habe ich das Produkt zurückgeschickt.","Reviewed in Germany on 27 September 2015","1.0 out of 5 stars","Verified Purchase"
"806","Conceal-Correct-Contour-Palette-3CP01","Corrector que se aplica antes del maquillaje","Miena Safi","Me encanta usar correctores cuando me maquillo, te permite tener un acabado profesional.Está a buen precio porque en una paleta tienes 6 tonos.","Reviewed in Mexico on 14 October 2023","5.0 out of 5 stars","Verified Purchase"
"807","Conceal-Correct-Contour-Palette-3CP01","disappointed","Alejandra Villanueva","product looks like it was already opened the inside is dirty as seen in the photo. i wont be using this i'm scared it might be contaminated","Reviewed in Japan on 11 August 2022","1.0 out of 5 stars","Verified Purchase"
"808","Conceal-Correct-Contour-Palette-3CP01","Bloß nicht! !!","ナオ","Diese concealer palette ist richtig richtig schlecht die Konsistenz ist sehr hart und lässt sich kaum auftragen! Ein totaler Reinfall!","Reviewed in Germany on 28 January 2016","5.0 out of 5 stars","Verified Purchase"
"809","Conceal-Correct-Contour-Palette-3CP01","not worth the money","ナオ","The product is really thick and so it's hard to put on and work with, I'm really disappointed with it and kind of it regret buying it now","Reviewed in the United Kingdom on 26 June 2015","1.0 out of 5 stars","Verified Purchase"
"810","Conceal-Correct-Contour-Palette-3CP01","New to color correcting","Amazon Kunde","I only use a small amount and my healing blemishes vanish. Have tried by itself and with concealer on top and both work well.","Reviewed in the United States on 18 January 2024","1.0 out of 5 stars","Verified Purchase"
"811","Conceal-Correct-Contour-Palette-3CP01","Nice colors","Deborah Flateau","Love it","Reviewed in the United States on 3 December 2023","4.0 out of 5 stars","Verified Purchase"
"812","Conceal-Correct-Contour-Palette-3CP01","Very cakey","Carly","Thought I did enough research on this, but it’s not at creamy as I thought. Makes my skin look dry. Coverage is okay, but will not use","Reviewed in the United States on 1 January 2024","4.0 out of 5 stars","Verified Purchase"
"813","Conceal-Correct-Contour-Palette-3CP01","Difficult Application","ashley friedman","It was smaller than I was anticipating so my contour brush didn’t work for application. I tried using multiple different smaller brushes but they wouldn’t pick up the product at all. The only way I could apply a decent amount at first was by using my finger. Once I covered my face and blended, the coverage was so light it was like I hadn’t applied any at all. I put another application of the highlight and contour and could still barely see a difference. I’ll try other brushes to see if I have more success and will update my review accordingly.Update: when applied in conjunction with the rest of my makeup it created a very smooth natural look and was quite light and comfortable. I only wore it for a few hours but noticed my face was less greasy than when I use my usual makeup. Using a silicone sponge was the best way I found to apply the product.","Reviewed in the United States on 12 June 2023","3.0 out of 5 stars","Verified Purchase"
"814","Conceal-Correct-Contour-Palette-3CP01","Great value","Andrea","Loved this. It is hard to get all of it out to use up once get to bottom.","Reviewed in the United States on 16 August 2023","3.0 out of 5 stars","Verified Purchase"
"815","Conceal-Correct-Contour-Palette-3CP01","Love it!","Tori Sons","10/10 would recommend to anyone!","Reviewed in the United States on 26 December 2023","4.0 out of 5 stars","Verified Purchase"
"816","Conceal-Correct-Contour-Palette-3CP01","Project is not as moist as I was hoping","Delores","It’s a little hard to apply, because of the packaging, it’s hard to get your brush in one particular square. Not as creamy, as I hoped. Not as blend as I as I wished. It is still a nice portable option.","Reviewed in the United States on 16 October 2023","5.0 out of 5 stars","Verified Purchase"
"817","Conceal-Correct-Contour-Palette-3CP01","Used to be more creamy","Kiesha Neil","This is for light skin tones. I have light/Med and I used to be able to blend two or more colors to make my shade but it doesn’t seem like they used to make it. I like it but not love it.","Reviewed in the United States on 20 June 2023","3.0 out of 5 stars","Verified Purchase"
"818","Conceal-Correct-Contour-Palette-3CP01","Love the formula and great intro to cream contour","Amazon Customer","Just looking for an affordable introduction to practice my cream contour. Nyx surprised me with it formula which is easy to apply, easy to work with, and lasts all day. I compare it to other products I've tried such as Colourpop and ABH creams, and Maybelline and Wet 'n Wild liquids.I gave it four stars because I think I can safely assume you will only use 2-3 colors. It's great for finding a match for your medium shade, but there's only going to be one darker shade and one (maybe two) light shade. I wouldn't necessarily buy this again now that I know what colors I actually use and would then look for a larger 3-pan kit from Nyx.Also of note: I use the technique where you apply the contour before foundation. I mention this because I apply the contour a little heavier and lean into the drama. Once you apply foundation, you can blend out and soften it up. I think this technique also helps with the ease of use and product longevity. If you use a different technique, I imagine you might have a different experience with this product (but maybe not!)","Reviewed in the United States on 6 January 2021","4.0 out of 5 stars","Verified Purchase"
"819","Conceal-Correct-Contour-Palette-3CP01","Not for dry under eyes","Dana Johnson","Nice color selection and they work.  But they are very thick and not good for use if you have dry skin or dry under eye area","Reviewed in the United States on 17 June 2023","4.0 out of 5 stars","Verified Purchase"
"820","Conceal-Correct-Contour-Palette-3CP01","Love it","Kay Tomlin","Good stuff for face","Reviewed in the United States on 10 December 2023","4.0 out of 5 stars","Verified Purchase"
"821","Conceal-Correct-Contour-Palette-3CP01","Excelente","Sarsh","Excelente","Reviewed in the United States on 12 December 2023","4.0 out of 5 stars","Verified Purchase"
"822","Conceal-Correct-Contour-Palette-3CP01","Great for a pale complexion","Hilary","I bought this for my daughter for school this year. She's more interested in makeup and learning contouring and at 13 it's a great time to start learning and experimenting with makeup. I went with this shade palette because she has a more pale complexion. And let me say it's not the easiest to find good lighter contour palettes. This is a very good palette for anyone with a lighter complexion.This is cream. Not powder. But that tends to be a personal preference. It's easy to work with. Easy to blend and layer. I've used it a few times also and have been pleasantly surprised by how nice it is. Especially for the price. It's no $90 palette but there have definitely been days where I've preferred this over my more expensive palettes and it's been perfect for my daughter.","Reviewed in the United States on 25 September 2022","5.0 out of 5 stars","Verified Purchase"
"823","Conceal-Correct-Contour-Palette-3CP01","Not bad for the price.","Brandy McLeod","The color pallet isn't bad, gives many choices for balancing the face or contouring. Product covers well and isn't too sheer. Best for those that want to hide some imperfections. Not greasy or too heavy. Can't complain too much with the great pricing and amount of product.","Reviewed in the United States on 21 December 2022","5.0 out of 5 stars","Verified Purchase"
